"Obs","experiment","year","treatment","plot","subplot_id","genotype","sampling","lfblade_area","lfblade_length","lfblade_width","lfblade_weight","SLA","gN.m2","gC.m2","CN_ratio","d13C","panicle_emergence_DAS","vegetative_mass_at_harvest","leaf_mass_at_harvest","stem_mass_at_harvest","panicle_mass_at_harvest","total_mass_at_harvest","reproductive_vegetative_mass_ratio","leaf_mass_ratio","culm_height","branch_number_cbrt","tiller_number","basal_circumference"
893,"DR14",2014,"wet","18",18101,"RIL_168","null",NA,NA,NA,NA,NA,NA,NA,NA,NA,33.7583958921114,2.16001482223821,0.761097342498063,1.4020396987743,1.40105118847179,3.24084667099594,0.725618454263318,0.199285810079962,453.503932196658,0.844206937398678,2.22452729597454,19.273794403031
894,"DR14",2014,"wet","18",18102,"RIL_141","null",22.1815182493215,216.611466589326,22.1356489005358,0.0896645777509162,246.627250375706,1.19749967643442,18.8951287207863,15.9372080681828,-12.4328031825688,27.675429244488,1.70876448013126,0.392283049283886,1.29973875398988,1.50526464108988,3.1719954092011,0.985387479797389,0.1241981782568,593.364977670971,0.380521791708331,1.26027990712771,15.3764909861569
895,"DR14",2014,"wet","18",18103,"A10","null",8.49223808004527,146.635487589613,14.4217290764713,0.0390614160123927,219.957331069477,1.29813983765069,19.6305160561219,16.2662484478745,-12.3200078455019,23.3792375433998,0.828957006605545,0.195859536597092,0.634782895844504,0.353278108398654,1.21356636950341,0.464175174108629,0.167593283491995,350.046836232956,1.22200097983909,2.34863685959618,13.3419654571947
896,"DR14",2014,"wet","18",18104,"RIL_005","null",NA,NA,NA,NA,NA,NA,NA,NA,NA,33.5670279738245,0.992774025247865,0.402315858629444,0.577936829284227,1.13684113740415,2.18064515934062,1.19651309248588,0.192866571208895,308.791617986334,-0.0478003925963032,2.16604700968961,16.6286916115515
897,"DR14",2014,"wet","18",18105,"RIL_047","null",NA,NA,NA,NA,NA,NA,NA,NA,NA,30.757171731388,2.01219515011362,0.753602970268039,1.26175488603014,2.27223562931502,4.15041779217033,1.46376356483623,0.155415251144568,512.544904898728,0.41720883418721,2.11932858179736,18.6819687915254
898,"DR14",2014,"wet","19",19001,"RIL_161","null",NA,NA,NA,NA,NA,1.63316127763825,20.0643445108296,11.158143011226,-12.2272754934217,38.6942207187565,1.51788200735033,0.6215148705293,0.906986514809561,1.43032456895111,3.05073602700045,1.08286099468953,0.200685221460371,444.467124491086,0.17246531607634,1.42806561740177,15.5574625667263
899,"DR14",2014,"wet","19",19002,"RIL_035","null",20.1151531677597,201.414764312308,19.915447571013,0.0812355994526736,252.235068669947,1.31551368063572,20.1407674369398,18.7462403992224,-11.9614634191862,39.1020500854517,1.08647210270687,0.405583621459295,0.681092501559422,0.751732136689367,1.94604222263654,0.768433238719679,0.220425748846989,442.454364058064,0.0753873568988355,1.14278514355688,11.4605008013541
900,"DR14",2014,"wet","19",19003,"RIL_058","null",NA,NA,NA,NA,NA,1.3823603080023,20.0643445108296,14.9479024662728,-11.9880446266098,38.4223344742931,1.42454544729354,0.551737537546608,0.880076908689008,1.3302740625452,2.84844232436624,1.04493469899914,0.191285824026432,431.100330846126,0.17246531607634,1.50305592752508,14.7969957196254
901,"DR14",2014,"wet","19",19004,"RIL_190","null",18.6699304343002,172.537268765657,21.3972732537774,0.0626084628501468,300.600976137137,1.4638326699682,17.8156182918727,11.647438078983,-12.201693877353,29.2827188698909,0.88845342268701,0.30212602804898,0.584522933355667,1.03396397807421,2.02890877211601,1.2806914163195,0.15441062319639,391.980525506817,0.172465316076337,1.92321755305374,14.5826868002445
902,"DR14",2014,"wet","19",19005,"B100","null",NA,NA,NA,NA,NA,NA,NA,NA,NA,38.965340658555,1.95688969115739,0.76646001662685,1.18656214097776,1.91474535482094,4.05963777932181,1.11220127150949,0.189674656128819,508.65964996612,0.0534350159818225,1.16510198611351,16.3123746546684
903,"DR14",2014,"wet","19",19006,"RIL_194","null",22.5648463306206,217.748029121814,23.5801850386263,0.0906118330522838,252.738164710792,1.36994773388079,18.2875369044077,14.1370820157962,-12.0514914333411,32.5307357449566,1.56215512253527,0.501830192176223,1.0633154748025,1.52274020920464,3.17684574953639,1.11323161879559,0.153620793707857,555.014120581852,0.0753873568988355,1.84957634068557,14.7917790736297
904,"DR14",2014,"wet","19",19007,"RIL_207","null",NA,NA,NA,NA,NA,NA,NA,NA,NA,30.6724813581422,1.56992048269549,0.516480247564641,1.05748185946063,2.19198907894039,3.90931886140487,1.67873473881064,0.123924367562719,513.571899358281,0.0753873568988355,1.53515814185236,15.3738555923621
905,"DR14",2014,"wet","19",19008,"RIL_183","null",20.7193134473658,204.573305148825,21.9129892560768,0.0894963118413147,244.862436500841,1.45861235063768,20.5272490894474,15.0889580306605,-12.5808055521548,38.6942207187565,1.67115331554579,0.656229889937446,1.02581872288904,1.45153355692629,3.21152027104275,0.992135920613207,0.196503380428308,473.316690697786,0.0753873568988355,1.92046478196721,15.0648511445248
906,"DR14",2014,"wet","19",19009,"RIL_170","null",19.1589686520527,209.441828639255,21.4427983785954,0.0712386060914702,275.878734044348,1.26103404827965,19.3268215947863,19.0717102307767,-12.0254511833056,43.3570936121947,2.00212456823282,0.639289669274752,1.36576451236057,1.08476762435603,3.16921719697058,0.626661734460431,0.19597171354327,736.097223377929,0.0692107604822094,1.046258215093,14.0146191672893
907,"DR14",2014,"wet","19",19010,"RIL_101","null",23.1998594714797,213.658815358862,26.4816702435238,0.0819470847061159,292.397972293596,1.24853236983696,16.6547465922076,17.6867967230389,-12.0611429470245,38.6942207187565,1.81012073454455,0.571657794067351,1.19417016001463,1.42570066746799,3.32519285783303,0.913153418843142,0.165215723776651,579.064027294413,0.197697921147408,1.05047285939147,13.9269092723476
908,"DR14",2014,"wet","19",19011,"RIL_034","null",NA,NA,NA,NA,NA,NA,NA,NA,NA,31.4881400915325,1.18633108970004,0.443838838318219,0.742658099471838,1.21433884202379,2.57217095402338,1.23439776270306,0.177349563454471,497.160160442852,0.0753873568988355,1.2358703801815,14.353626094028
909,"DR14",2014,"wet","19",19012,"RIL_020","null",24.0238279442715,224.875690872509,21.183337289525,0.0998394793359204,242.538773185581,1.43555192666092,19.5409507760098,16.6816325442039,-12.0602754369635,37.4654948828582,1.70519170435797,0.493320327926781,1.20453004103569,1.34844851762703,3.13960461151547,0.903710576218425,0.152143024520496,660.348583243505,0.0753873568988355,1.05047285939147,14.5876235032183
910,"DR14",2014,"wet","19",19013,"RIL_059","null",24.0295755273503,224.952400410193,21.4350013475113,0.0908163110542871,264.520975540117,NA,NA,NA,NA,38.6942207187565,1.30202248004563,0.485819537431076,0.81803638136685,0.986053961997083,2.39959244461079,0.865037097347888,0.208611804299115,460.465989471544,0.0753873568988355,1.20964811551664,15.0956766049994
911,"DR14",2014,"wet","19",19014,"B100","null",NA,NA,NA,NA,NA,NA,NA,NA,NA,38.965340658555,1.95688969115739,0.76646001662685,1.18656214097776,1.91474535482094,4.05963777932181,1.11220127150949,0.189674656128819,508.65964996612,0.0534350159818225,1.16510198611351,16.3123746546684
912,"DR14",2014,"wet","19",19015,"RIL_010","null",NA,NA,NA,NA,NA,NA,NA,NA,NA,38.4223344742931,1.59110618079532,0.449429313355685,1.13420130605213,1.10649517319175,2.78844744295358,0.786119608197426,0.158404099663339,672.218708874165,0.0753873568988355,1.11749768021881,13.907786906993
913,"DR14",2014,"wet","19",19016,"RIL_134","null",20.0608284678718,200.749445080933,22.5661991383734,0.0957777830146691,216.652179377489,NA,NA,NA,NA,38.4223344742931,1.766477063289,0.519060346012746,1.24450409367078,1.40744289623822,3.24926479855855,0.903882754011934,0.153071284680126,649.046159273439,0.269543275253841,1.05047285939147,12.527626590902
914,"DR14",2014,"wet","19",19017,"RIL_104","null",21.6027472219073,222.176471036914,21.3243123777337,0.0835722891555373,262.258387075124,1.20701381590098,18.5600431515102,19.8403832070412,-11.8631129517191,44.5251569162249,1.56013288793895,0.59013017175672,0.973163061017298,0.959407968455223,2.61344575613735,0.692237623120158,0.226823676282838,516.100752210037,0.0753873568988355,1.07778835774164,14.9303489764299
915,"DR14",2014,"wet","19",19018,"RIL_092","null",NA,NA,NA,NA,NA,NA,NA,NA,NA,31.8457823979852,1.12172763546252,0.403200820816849,0.719540498831294,1.17020083928615,2.39912494701929,1.16415725174357,0.170041724476237,506.553042463634,0.17246531607634,1.27337511051523,14.3353784867002
916,"DR14",2014,"wet","19",19019,"B100","null",NA,NA,NA,NA,NA,NA,NA,NA,NA,38.965340658555,1.95688969115739,0.76646001662685,1.18656214097776,1.91474535482094,4.05963777932181,1.11220127150949,0.189674656128819,508.65964996612,0.0534350159818225,1.16510198611351,16.3123746546684
917,"DR14",2014,"wet","19",19020,"RIL_098","null",20.742586540272,214.796245427042,20.7402269467028,0.0654584007132384,310.899581975641,1.37603779990447,17.4738660620283,13.6007684678098,-12.2565105676229,30.264651991447,1.28420931421958,0.338250893419751,0.93597253341137,1.46340282886279,2.85486016549562,1.28647436203819,0.117439402719474,577.567359280111,0.0753873568988355,1.05047285939147,12.7568451991177
918,"DR14",2014,"wet","19",19021,"RIL_008","null",24.1881811577049,228.195903665838,23.093636789923,0.0996142866565572,249.108469228283,1.49432017056818,18.8387243276379,15.157821169827,-12.1275959655834,38.4223344742931,2.16022677408343,0.601853866966313,1.54723550828763,1.53241836691627,3.7536520489446,0.816296887084383,0.150892878099103,688.011136887132,0.517028925341909,1.75891187958315,14.6196475293984
919,"DR14",2014,"wet","19",19022,"B100","null",28.5321582175571,222.565296838056,25.0685943476808,0.118195887592882,249.224507400708,1.45985950648073,20.0734662047462,16.6673021752652,-11.8356708413391,38.965340658555,1.95688969115739,0.76646001662685,1.18656214097776,1.91474535482094,4.05963777932181,1.11220127150949,0.189674656128819,508.65964996612,0.0534350159818225,1.16510198611351,16.3123746546684
920,"DR14",2014,"wet","19",19023,"RIL_191","null",15.7777246156075,171.699578700239,19.3625937919488,0.055011181412045,291.004009405439,1.45105112103336,18.2083363251192,12.6835800195326,-12.1290026124457,32.2839430306144,1.10834989784991,0.414342483458708,0.694140871515722,1.35430196226621,2.58102405636121,1.38454355493321,0.159942337281989,416.649743121844,0.0753873568988355,2.44601239053029,15.6058238352311
921,"DR14",2014,"wet","19",19024,"RIL_174","null",14.9772278690981,160.959881592856,22.6423446643076,0.0518923455807698,303.794877729803,1.34358745313081,17.5212284699474,13.9453338742478,-12.1886368898509,35.1188928031722,1.15153407501186,0.399678741057644,0.750899682728868,1.18453636524367,2.43709274065648,1.13488137695747,0.164617898404761,447.924943696542,0.17246531607634,2.36009188407757,15.4647705347939
922,"DR14",2014,"wet","19",19025,"RIL_086","null",19.724569281553,192.758556335536,23.9470067903877,0.075847308725118,267.70973689146,1.31939140296304,18.4552662271616,15.7383473712091,-11.7780530879638,38.4223344742931,1.32623581542823,0.452905090528427,0.876969932866726,1.2876346107511,2.70886999944291,1.08298849712401,0.165253242166759,469.084732864239,0.0753873568988355,1.82189710310501,16.9580196205401
923,"DR14",2014,"wet","19",19026,"RIL_082","null",NA,NA,NA,NA,NA,NA,NA,NA,NA,34.7664882325322,1.09590413236886,0.385683742394724,0.709172891842294,1.29102550173108,2.50045880391051,1.32793542473751,0.155637791391345,418.45606658738,0.0753873568988355,1.07778835774164,14.6621310534455
924,"DR14",2014,"wet","19",19027,"RIL_208","null",NA,NA,NA,NA,NA,NA,NA,NA,NA,29.3381436659462,0.867834705040838,0.243020262195497,0.604524239417673,0.882438654766639,1.86356660945533,1.12964542206994,0.145194957716593,414.017671786352,0.477719210967552,1.07778835774164,13.7322632520961
925,"DR14",2014,"wet","19",19028,"RIL_140","null",19.7980893293474,203.913135360524,19.6006422739044,0.0907457258659214,229.248814834505,1.4421210622442,19.9886916654113,14.518511372955,-12.1913908633999,38.4223344742931,1.55177339871426,0.434129040100746,1.11360813675798,1.47622392202894,3.12142449392353,1.08261091518916,0.135662052183034,572.903911703229,0.195511340137728,1.12007480989415,11.9135358300143
926,"DR14",2014,"wet","19",19029,"RIL_211","null",NA,NA,NA,NA,NA,NA,NA,NA,NA,33.4875753363915,1.1419254812633,0.331918438383529,0.804148978586752,1.04533221605961,2.29699490264762,1.02950924395048,0.146689352887973,580.199430615604,0.338466291222335,1.50692986534017,14.0885755309052
927,"DR14",2014,"wet","19",19030,"RIL_197","null",NA,NA,NA,NA,NA,1.16792100487595,15.1878420701419,16.9816717428712,-11.914946306195,38.4223344742931,1.26951471353095,0.483614610318833,0.776434910927361,1.23445453893103,2.61137459967352,1.10535133011577,0.190308791514471,405.192491426164,0.343218085467392,1.85035757502202,15.532726879592
928,"DR14",2014,"wet","19",19031,"RIL_002","null",17.845436441849,196.968012630336,19.0515225062148,0.0607292809975754,294.872131038401,1.32878409197951,17.054481118012,14.3105621199119,-12.1455804964382,30.3200767875023,1.21984773685244,0.385097618629128,0.830782805574722,0.93339905948063,2.24403830579025,0.833252383957084,0.173478802898635,535.196171702839,0.9521816386521,1.42916351964323,13.2205489419353
929,"DR14",2014,"wet","19",19032,"RIL_016","null",21.2723820455635,195.062930131646,20.2552961610744,0.0757498095406169,278.21007654236,1.3876029851899,18.5030005545872,14.1756172617126,-11.6703991978984,38.6942207187565,1.36097477532001,0.552863320467211,0.812850037901739,1.47474285267672,2.94225064086713,1.23500389545088,0.184611995979389,449.886094887695,0.17246531607634,1.80251234985978,15.7106749423247
930,"DR14",2014,"wet","19",19033,"RIL_215","null",16.7388780819802,184.028894567868,18.5689307113844,0.0641640496329844,268.696804323188,1.22846060052427,19.700860491386,21.3334093830408,-11.8504530227643,44.9078927527989,1.84100261605852,0.653294334787193,1.19516504641253,0.975971970365186,2.90748548635431,0.60702796361382,0.221153307370523,562.187805202125,0.0753873568988355,1.11382236484508,16.4111147454443
931,"DR14",2014,"wet","19",19034,"RIL_052","null",19.4404994380442,189.253922621891,25.3786318616165,0.0627834212409129,321.78074908086,1.26026240354285,17.0655652372513,16.2346419573083,-11.9109591250815,36.8913911279973,1.18750170716375,0.41734021290856,0.770130380103516,1.09735649704612,2.38177373720661,1.01975427347128,0.17693443975966,465.83335062628,0.0753873568988355,1.34241367929904,15.5461998546794
932,"DR14",2014,"wet","19",19035,"RIL_114","null",17.9324494852879,187.815674341883,19.209457475096,0.0651262140966955,291.591643256752,1.2337430121157,17.5140023013695,17.0897769331535,-11.8285573820685,39.5402107180809,1.3836611861918,0.465536835592559,0.919319241417767,1.17066013753211,2.64340586384769,0.935427620668545,0.174861858616372,519.403743689873,0.0753873568988355,1.21170160630681,15.4209097589393
933,"DR14",2014,"wet","19",19036,"B100","null",NA,NA,NA,NA,NA,1.45985950648073,20.0734662047462,16.6673021752652,-11.8356708413391,38.965340658555,1.95688969115739,0.76646001662685,1.18656214097776,1.91474535482094,4.05963777932181,1.11220127150949,0.189674656128819,508.65964996612,0.0534350159818225,1.16510198611351,16.3123746546684
934,"DR14",2014,"wet","19",19037,"RIL_118","null",29.3021917942158,247.285540832794,21.9631065257302,0.115149851779116,266.209831257775,1.47007383882393,18.7461156290985,13.1316223505331,-11.7247057801296,46.0561002625207,2.19881922883969,0.994770826455303,1.23582743530432,1.7764800173932,4.04671080754547,0.958657258233474,0.232447789150505,438.944935610734,0.197697921147408,1.38527535048825,16.7683754845515
935,"DR14",2014,"wet","19",19038,"RIL_172","null",20.9493348975689,211.935675764369,24.4515008325731,0.0751573701244317,285.56891401312,1.44704360441541,16.7028464750204,11.0149859867194,-12.25914456225,28.7943711770193,1.37084310780299,0.378600011833661,0.987283464738226,1.70343503424448,3.19539593637846,1.44463025637407,0.114755972484511,506.811088672994,0.197697921147408,1.16557929978992,14.4126241095207
936,"DR14",2014,"wet","19",19039,"RIL_019","null",NA,NA,NA,NA,NA,NA,NA,NA,NA,29.3381436659462,1.0612906919498,0.297197102190097,0.757156158965526,1.03343337034853,2.19463063222548,1.06719594547106,0.13840682271415,476.61968217762,0.366621234431342,1.757157550739,13.4174555759033
937,"DR14",2014,"wet","19",19040,"RIL_070","null",20.1679228311221,200.523856956551,22.0363933959538,0.0677561504501759,296.22465841035,1.27628657404353,15.9335322103597,14.2328577753296,-12.0462584331286,29.0108326254275,1.11058744480383,0.420507699894217,0.68938090484331,1.47452360816854,2.71875272664271,1.54665313705536,0.154270686983751,390.432248250643,0.0753873568988355,1.86674506165616,15.724582526108
938,"DR14",2014,"wet","19",19041,"RIL_045","null",NA,NA,NA,NA,NA,NA,NA,NA,NA,35.0634680071169,0.976224820563076,0.323126288706442,0.650123731452296,1.15658798549037,2.24381298259084,1.31477073222168,0.147001714421998,417.372272508058,0.0753873568988355,1.64800049558479,15.79266667703
939,"DR14",2014,"wet","19",19042,"RIL_105","null",NA,NA,NA,NA,NA,NA,NA,NA,NA,30.7028126240762,0.985723828048523,0.390119941112485,0.596169694772275,1.20902644171078,2.33385377541238,1.43474222069353,0.167948069507613,366.433950779961,0.269543275253841,2.10274856717004,14.9041312375264
940,"DR14",2014,"wet","19",19043,"RIL_144","null",NA,NA,NA,NA,NA,NA,NA,NA,NA,32.6415853370671,1.32206380425684,0.401580966191564,0.911273291935329,1.42500660585486,2.84946372603364,1.20958112428684,0.137556667545807,471.200711781015,0.326566970597636,1.40329239064669,13.2764577842964
941,"DR14",2014,"wet","19",19044,"A10","null",7.94818402201299,143.992323845992,13.9752412596986,0.0344368174866198,236.844927881832,1.60156726178126,18.7968570403115,11.5605226079468,-12.3271134451495,24.2712645008742,0.835875574104781,0.212095766235933,0.625419670480046,0.371440749246477,1.30109034489202,0.638820234946393,0.166992091428294,371.922159226608,1.25538854786245,2.36525297501056,11.8673449901142
942,"DR14",2014,"wet","19",19045,"RIL_219","null",15.5078041068348,180.389609847825,19.0287492675849,0.0586717963372601,268.259595372603,1.33595634782088,15.9593416382353,12.488303723799,-12.2578438819588,28.2202674221584,0.892271979708562,0.257664830045834,0.626029445806648,1.16822525797693,2.17794779745088,1.45990708017435,0.120561963465029,447.047586584715,0.417086444573483,1.78730741941726,12.5971038537407
943,"DR14",2014,"wet","19",19046,"RIL_150","null",NA,NA,NA,NA,NA,NA,NA,NA,NA,34.297996333969,0.994508306877176,0.388233755549866,0.606586913313983,1.33051961923271,2.45270012902927,1.52933365346187,0.159735214541844,401.012142834494,0.0753873568988355,1.3538338224692,13.2329150261412
944,"DR14",2014,"wet","19",19047,"RIL_152","null",14.5541356799428,174.596612787198,18.4783600609386,0.059310414751649,252.622361585323,1.43187963199395,18.5511705807921,13.3040437883246,-12.1143053618716,28.2202674221584,1.11136949704515,0.264100059131989,0.833807192732166,0.530074661390252,1.76508619225892,0.552238197935394,0.158091829249469,530.75777690181,0.777485187769922,1.19588791667208,11.9338225597251
945,"DR14",2014,"wet","19",19048,"RIL_217","null",14.7466092709357,156.844649947056,18.8682432327425,0.0493918135383085,301.133378546826,1.33251551678375,15.4724184255805,11.8331668701993,-12.139557508924,26.9110232600836,0.751174028219725,0.227048520136152,0.519541606120897,0.94838477342011,1.80677032561329,1.37412856504953,0.134305258291676,364.52440883068,0.197697921147408,1.75948374818666,13.2341711276889
946,"DR14",2014,"wet","19",19049,"RIL_178","null",NA,NA,NA,NA,NA,NA,NA,NA,NA,29.9927657469836,1.04844973396961,0.376654202193487,0.671615026262189,0.509722375121028,1.87428547695564,0.800526881837829,0.224348112623663,373.039933739633,0.0753873568988355,1.27239688698178,13.3250852360881
947,"DR14",2014,"wet","19",19050,"RIL_096","null",17.163071645921,178.743839117654,21.2341487654616,0.0682765291246406,258.890777463052,1.35862403770908,18.9252238811015,15.8000711511794,-12.1260641466119,30.7582374201315,1.15728531662548,0.356615561392253,0.798339095604177,1.44535795101639,2.72174864300746,1.41934911768168,0.130174410111724,424.01823341293,0.248712687521524,1.39213234876798,13.3406923109803
948,"DR14",2014,"wet","19",19051,"RIL_205","null",NA,NA,NA,NA,NA,1.48377255632482,18.551170579771,12.2082928972843,-12.2591729423299,26.6088057496862,0.881049558371604,0.276914741239957,0.599743733456805,1.06317910488846,2.12643931191419,1.48635417780374,0.140498014450361,410.353415613406,0.0753873568988355,1.27219086217699,12.299248774862
949,"DR14",2014,"wet","19",19052,"RIL_136","null",NA,NA,NA,NA,NA,NA,NA,NA,NA,28.960645565185,1.16293295013016,0.391740671989559,0.771444161774859,1.01270749331435,2.28141656496334,0.961894278333834,0.178163387341739,405.81180232863,0.435544250399834,2.36599455594626,15.1421555874054
950,"DR14",2014,"wet","19",19053,"RIL_189","null",NA,NA,NA,NA,NA,NA,NA,NA,NA,29.5044180541119,1.35659303348787,0.401912011960506,0.913907311270875,0.72037709529517,2.07559431600765,0.66435388456839,0.182490444130429,478.684051852518,0.76125835058046,1.24820516311462,12.6373176294091
951,"DR14",2014,"wet","19",19054,"RIL_054","null",11.1733835614989,142.696962673456,17.6123846373012,0.0438354552136062,273.230675178161,1.382608259781,17.6094288568492,13.3812989067622,-12.2511985801029,38.4223344742931,1.13496269017954,0.467867743223895,0.668606323159809,1.31479425989833,2.55754415277716,1.29983418742502,0.184464053570084,328.862422696821,0.442319049644547,2.9147326624132,14.7215395209016
952,"DR14",2014,"wet","19",19055,"A10","null",7.94818402201299,143.992323845992,13.9752412596986,0.0344368174866198,236.844927881832,1.60156726178126,18.7968570403115,11.5605226079468,-12.3271134451495,24.2712645008742,0.835875574104781,0.212095766235933,0.625419670480046,0.371440749246477,1.30109034489202,0.638820234946393,0.166992091428294,371.922159226608,1.25538854786245,2.36525297501056,11.8673449901142
953,"DR14",2014,"wet","19",19056,"RIL_110","null",16.9457022214582,184.096712522774,18.8278997183357,0.0553843543671664,302.215898740526,1.43602488595141,17.2195707501872,11.6493412656811,-12.312335357177,27.8124380554632,1.37315814900981,0.326374736009346,1.03322230186944,0.798124200549821,2.31264694488225,0.696533679801362,0.144094139799861,541.182843760042,0.229489011420132,1.05047285939147,14.0493195356478
954,"DR14",2014,"wet","19",19057,"A10","null",7.94818402201299,143.992323845992,13.9752412596986,0.0344368174866198,236.844927881832,1.60156726178126,18.7968570403115,11.5605226079468,-12.3271134451495,24.2712645008742,0.835875574104781,0.212095766235933,0.625419670480046,0.371440749246477,1.30109034489202,0.638820234946393,0.166992091428294,371.922159226608,1.25538854786245,2.36525297501056,11.8673449901142
955,"DR14",2014,"wet","19",19058,"RIL_164","null",13.9223701179454,189.711052911733,16.3941725736127,0.0535586436468077,268.031732645781,1.49635265909486,19.0708464744609,12.3831884607362,-12.2232883123082,24.675270772508,0.81924828746662,0.198329246363945,0.611644349300484,0.967068681770332,1.91053021510088,1.34923664997625,0.112551785908232,467.226800156835,0.0753873568988355,1.05047285939147,12.3538802388597
956,"DR14",2014,"wet","19",19059,"RIL_214","null",NA,NA,NA,NA,NA,1.38811837921931,17.8189307454141,13.8138459920144,-12.0169660353139,37.2741269645713,1.18510540212738,0.372005654423087,0.808348246217743,1.03084537543708,2.30983612163746,0.933950224644448,0.165475619341344,446.118620231008,0.0753873568988355,1.69597453231746,15.2151898575838
957,"DR14",2014,"wet","19",19060,"RIL_050","null",20.8119389006459,200.08130790698,21.4247768970427,0.0834531744220785,254.225169423708,1.48998443161999,19.2449658635926,13.3763422140859,-12.1063740775065,33.568093662568,1.72841469981241,0.443506816867841,1.14657380427538,1.53599906603219,3.35215371953096,1.05021486738488,0.153738747737198,438.041773877969,0.593092762461362,1.32784618064837,15.2276666054115
958,"DR14",2014,"wet","19",19061,"A10","null",7.94818402201299,143.992323845992,13.9752412596986,0.0344368174866198,236.844927881832,1.60156726178126,18.7968570403115,11.5605226079468,-12.3271134451495,24.2712645008742,0.835875574104781,0.212095766235933,0.625419670480046,0.371440749246477,1.30109034489202,0.638820234946393,0.166992091428294,371.922159226608,1.25538854786245,2.36525297501056,11.8673449901142
959,"DR14",2014,"wet","19",19062,"RIL_216","null",15.4864388987812,191.240074395372,19.6210449436763,0.0594621290065056,269.907362367984,1.31825603303531,16.8302170363963,13.8777860936571,-12.221959251937,27.0720599124366,1.01935084852244,0.290130233219363,0.72579310832034,1.15006212127649,2.29808938956358,1.23871378933027,0.133143607523775,447.512069761561,0.477719210967551,1.37603961105192,11.9167145144567
960,"DR14",2014,"wet","19",19063,"RIL_075","null",10.0935758816368,137.584514395003,17.0912580066945,0.0361565888549773,282.895158286102,1.40200188780481,17.1799249388927,12.0769653134096,-12.199365225627,25.058006609082,0.635826399993654,0.210718681432615,0.419856098861255,0.953274848437466,1.70903380311232,1.68859611210273,0.132088028997859,276.272605228809,0.269543275253838,2.34178719304425,12.2318086822387
961,"DR14",2014,"wet","19",19064,"RIL_063","null",19.1920343292271,190.824398804566,23.2076064317701,0.0846214586645479,238.799021729658,1.25104065353481,17.992191465005,17.1563410670995,-11.8830488572868,40.7940300841004,1.46115177585458,0.612996618911335,0.856732087508122,1.09722961269537,2.64335824085203,0.832525215551553,0.233520257324163,407.102033375444,0.0753873568988355,1.05047285939147,13.5311582254809
962,"DR14",2014,"wet","19",19065,"RIL_085","null",10.864522673316,155.083249675561,17.7542432676955,0.0407060313833437,282.002843522267,1.37212414346858,17.1515392818778,12.6815179499949,-12.3668268323953,27.0166351163813,1.61305330417419,0.333952890438085,1.2555873256897,0.513314015514443,2.27231566605958,0.409994388582179,0.150717131966393,485.083597844699,1.02571776976368,3.77447378592741,16.0109111361369
963,"DR14",2014,"wet","19",19066,"RIL_057","null",15.0944488294845,168.065779192724,19.5460853915627,0.0584638007702278,266.957667204987,1.29629217985272,18.1793402918202,16.0973406211588,-12.0810788525922,38.805070310867,0.826619541340965,0.306353327961289,0.547269824285208,0.939899390027714,1.87682286938395,1.22828729134729,0.1746013639315,366.227513812471,0.0753873568988355,1.20964811551664,13.1569335751749
964,"DR14",2014,"wet","19",19067,"RIL_046","null",NA,NA,NA,NA,NA,NA,NA,NA,NA,29.6403611763437,0.92079944623023,0.2936349212027,0.618787616277995,1.40480293389217,2.4803874750242,1.79546239357803,0.121344905286105,371.182001032223,0.505711940666521,1.78564521020342,14.2941512156314
965,"DR14",2014,"wet","19",19068,"RIL_090","null",29.4124090782126,218.990944522317,23.7140718373729,0.127062064557379,233.617803809557,1.51522281339699,20.4595602123564,14.2876295404369,-12.0837369733345,38.805070310867,1.9888429887475,0.721327938760537,1.38280346564919,2.57505440728906,4.69968212597499,1.60760787876837,0.13791396445025,536.847667442757,0.0753873568988355,2.31663733623456,17.8532816392648
966,"DR14",2014,"wet","19",19069,"RIL_111","null",20.0168540228799,211.949868202437,23.2475760969284,0.0749766568004901,274.0426475966,1.25845452110971,19.7640781795681,19.9425698992775,-12.1273258703734,37.0827590462843,2.85913015132776,0.919072381857015,1.95590582770683,2.71165703223082,5.54235471854055,1.1630623012928,0.144924581329118,638.208218480224,0.51486864995389,1.05047285939147,14.6936418032797
967,"DR14",2014,"wet","19",19070,"A10","null",7.94818402201299,143.992323845992,13.9752412596986,0.0344368174866198,236.844927881832,1.60156726178126,18.7968570403115,11.5605226079468,-12.3271134451495,24.2712645008742,0.835875574104781,0.212095766235933,0.625419670480046,0.371440749246477,1.30109034489202,0.638820234946393,0.166992091428294,371.922159226608,1.25538854786245,2.36525297501056,11.8673449901142
968,"DR14",2014,"wet","19",19071,"RIL_162","null",11.5110156938969,166.747215615268,17.4700283010715,0.0484485746065957,245.734945648636,1.46129672915089,18.2754027243014,12.3651280728332,-12.2271259405872,24.2925349359341,1.199325269363,0.312694620455901,0.878509778642599,0.365024530329767,1.8155435517563,0.412214036820285,0.199496559146168,413.191923916388,1.18215031932869,1.65241595870831,13.9538689234256
969,"DR14",2014,"wet","19",19072,"RIL_097","null",10.377812603368,141.166217654802,16.4720256125731,0.0386649744670626,274.985247771575,1.32300665708116,18.2983022021789,15.2907662723206,-12.338957084966,29.0662574214827,1.13414084256379,0.398040935294025,0.735129566193156,1.42191360964088,2.81897565829517,1.27186356763563,0.157948055600878,372.62705980465,0.620679270029,2.06684088027134,14.1537339320382
